Frame#,Color,x,y,x_max,y_max
399,R,1316,382,1920,1080
399,R,165,338,1920,1080
399,R,1185,170,1920,1080
400,Y,456,696,1920,1080
400,Y,1410,442,1920,1080
400,Y,714,146,1920,1080
400,Y,867,72,1920,1080
400,R,1078,999,1920,1080
400,R,1362,963,1920,1080
400,R,212,559,1920,1080
400,R,176,528,1920,1080
400,R,170,452,1920,1080
400,R,1317,382,1920,1080
400,R,166,337,1920,1080
400,R,1184,170,1920,1080
401,Y,456,696,1920,1080
401,Y,1410,441,1920,1080
401,Y,714,146,1920,1080
401,Y,867,71,1920,1080
401,R,1078,999,1920,1080
401,R,1362,962,1920,1080
401,R,214,573,1920,1080
401,R,190,568,1920,1080
401,R,224,542,1920,1080
401,R,177,527,1920,1080
401,R,146,494,1920,1080
401,R,170,451,1920,1080
401,R,1317,382,1920,1080
401,R,165,338,1920,1080
401,R,1183,170,1920,1080
402,Y,455,696,1920,1080
402,Y,1410,442,1920,1080
402,Y,714,146,1920,1080
402,Y,866,72,1920,1080
402,R,1078,999,1920,1080
402,R,1362,965,1920,1080
402,R,201,571,1920,1080
402,R,224,542,1920,1080
402,R,176,529,1920,1080
402,R,139,492,1920,1080
402,R,171,451,1920,1080
402,R,1316,382,1920,1080
402,R,164,339,1920,1080
402,R,1183,171,1920,1080
403,Y,455,696,1920,1080
403,Y,1410,442,1920,1080
403,Y,714,146,1920,1080
403,Y,868,71,1920,1080
403,R,1078,999,1920,1080
403,R,1362,965,1920,1080
403,R,190,568,1920,1080
403,R,224,542,1920,1080
403,R,177,529,1920,1080
403,R,140,492,1920,1080
403,R,172,451,1920,1080
403,R,1317,383,1920,1080
403,R,165,339,1920,1080
403,R,1182,171,1920,1080
404,Y,455,696,1920,1080
404,Y,1410,442,1920,1080
404,Y,714,146,1920,1080
404,Y,867,72,1920,1080
404,R,1078,1000,1920,1080
404,R,1362,965,1920,1080
404,R,200,573,1920,1080
404,R,227,541,1920,1080
404,R,176,528,1920,1080
404,R,139,492,1920,1080
404,R,172,451,1920,1080
404,R,1320,382,1920,1080
404,R,165,339,1920,1080
404,R,1181,171,1920,1080
405,Y,456,697,1920,1080
405,Y,1410,442,1920,1080
405,Y,715,146,1920,1080
405,Y,867,72,1920,1080
405,R,1079,1000,1920,1080
405,R,1362,964,1920,1080
405,R,199,571,1920,1080
405,R,225,543,1920,1080
405,R,178,528,1920,1080
405,R,139,492,1920,1080
405,R,172,451,1920,1080
405,R,1320,382,1920,1080
405,R,166,339,1920,1080
405,R,1180,172,1920,1080
406,Y,456,697,1920,1080
406,Y,1410,442,1920,1080
406,Y,715,146,1920,1080
406,Y,868,72,1920,1080
406,R,1079,1000,1920,1080
406,R,1362,963,1920,1080
406,R,199,571,1920,1080
406,R,224,543,1920,1080
406,R,175,527,1920,1080
406,R,172,451,1920,1080
406,R,1320,382,1920,1080
406,R,165,338,1920,1080
406,R,1180,171,1920,1080
407,Y,456,698,1920,1080
407,Y,1411,441,1920,1080
407,Y,715,146,1920,1080
407,Y,868,71,1920,1080
407,R,1079,1000,1920,1080
407,R,1363,962,1920,1080
407,R,202,573,1920,1080
407,R,224,543,1920,1080
407,R,176,526,1920,1080
407,R,141,491,1920,1080
407,R,172,451,1920,1080
407,R,1320,382,1920,1080
407,R,165,338,1920,1080
407,R,1178,171,1920,1080
408,Y,455,698,1920,1080
408,Y,1410,441,1920,1080
408,Y,714,146,1920,1080
408,Y,868,71,1920,1080
408,R,1079,999,1920,1080
408,R,1363,962,1920,1080
408,R,199,570,1920,1080
408,R,215,549,1920,1080
408,R,175,526,1920,1080
408,R,140,491,1920,1080
408,R,171,450,1920,1080
408,R,1320,382,1920,1080
408,R,165,338,1920,1080
408,R,1176,169,1920,1080
409,Y,455,698,1920,1080
409,Y,1410,441,1920,1080
409,Y,714,146,1920,1080
409,Y,867,71,1920,1080
409,R,1079,998,1920,1080
409,R,1362,962,1920,1080
409,R,224,542,1920,1080
409,R,180,533,1920,1080
409,R,147,493,1920,1080
409,R,171,450,1920,1080
409,R,1318,381,1920,1080
409,R,166,338,1920,1080
409,R,1176,170,1920,1080
410,Y,454,699,1920,1080
410,Y,1410,441,1920,1080
410,Y,714,146,1920,1080
410,Y,867,71,1920,1080
410,R,1079,998,1920,1080
410,R,1362,962,1920,1080
410,R,226,540,1920,1080
410,R,179,533,1920,1080
410,R,148,492,1920,1080
410,R,171,450,1920,1080
410,R,1318,381,1920,1080
410,R,165,338,1920,1080
410,R,1174,169,1920,1080
411,Y,454,699,1920,1080
411,Y,1410,441,1920,1080
411,Y,714,146,1920,1080
411,Y,868,71,1920,1080
411,R,1079,998,1920,1080
411,R,1361,962,1920,1080
411,R,226,541,1920,1080
411,R,176,533,1920,1080
411,R,148,492,1920,1080
411,R,171,450,1920,1080
411,R,1318,381,1920,1080
411,R,165,338,1920,1080
411,R,1172,169,1920,1080
412,Y,453,700,1920,1080
412,Y,1410,441,1920,1080
412,Y,714,146,1920,1080
412,Y,867,71,1920,1080
412,R,1079,998,1920,1080
412,R,1361,962,1920,1080
412,R,224,543,1920,1080
412,R,177,536,1920,1080
412,R,148,491,1920,1080
412,R,171,450,1920,1080
412,R,1319,381,1920,1080
412,R,165,338,1920,1080
412,R,1170,168,1920,1080
413,Y,451,700,1920,1080
413,Y,1410,441,1920,1080
413,Y,714,146,1920,1080
413,Y,867,71,1920,1080
413,R,1079,998,1920,1080
413,R,1360,961,1920,1080
413,R,225,542,1920,1080
413,R,177,535,1920,1080
413,R,148,491,1920,1080
413,R,171,450,1920,1080
413,R,1319,381,1920,1080
413,R,164,338,1920,1080
413,R,1168,168,1920,1080
414,Y,449,701,1920,1080
414,Y,1410,441,1920,1080
414,Y,713,146,1920,1080
414,Y,866,71,1920,1080
414,R,1079,998,1920,1080
414,R,1360,962,1920,1080
414,R,185,538,1920,1080
414,R,147,491,1920,1080
414,R,170,450,1920,1080
414,R,1319,380,1920,1080
414,R,162,338,1920,1080
414,R,1166,168,1920,1080
415,Y,449,701,1920,1080
415,Y,1409,441,1920,1080
415,Y,713,146,1920,1080
415,Y,866,70,1920,1080
415,R,1078,997,1920,1080
415,R,1359,961,1920,1080
415,R,203,574,1920,1080
415,R,226,539,1920,1080
415,R,171,522,1920,1080
415,R,169,449,1920,1080
415,R,1317,380,1920,1080
415,R,163,337,1920,1080
415,R,1163,168,1920,1080
416,Y,448,702,1920,1080
416,Y,1409,441,1920,1080
416,Y,713,146,1920,1080
416,Y,866,70,1920,1080
416,R,1078,997,1920,1080
416,R,1360,962,1920,1080
416,R,202,575,1920,1080
416,R,227,539,1920,1080
416,R,172,522,1920,1080
416,R,169,450,1920,1080
416,R,1319,380,1920,1080
416,R,163,337,1920,1080
416,R,1161,168,1920,1080
417,Y,447,702,1920,1080
417,Y,1409,441,1920,1080
417,Y,713,146,1920,1080
417,Y,865,70,1920,1080
417,R,1078,996,1920,1080
417,R,1360,963,1920,1080
417,R,204,576,1920,1080
417,R,226,540,1920,1080
417,R,172,523,1920,1080
417,R,168,450,1920,1080
417,R,1319,380,1920,1080
417,R,162,337,1920,1080
417,R,1159,167,1920,1080
418,Y,446,702,1920,1080
418,Y,1409,441,1920,1080
418,Y,1203,201,1920,1080
418,Y,713,146,1920,1080
418,Y,866,70,1920,1080
418,R,1078,996,1920,1080
418,R,1360,962,1920,1080
418,R,227,540,1920,1080
418,R,175,528,1920,1080
418,R,167,450,1920,1080
418,R,1318,380,1920,1080
418,R,161,337,1920,1080
418,R,1158,167,1920,1080
419,Y,446,702,1920,1080
419,Y,1409,441,1920,1080
419,Y,1203,201,1920,1080
419,Y,713,146,1920,1080
419,Y,866,71,1920,1080
419,R,1078,996,1920,1080
419,R,1360,962,1920,1080
419,R,227,538,1920,1080
419,R,178,532,1920,1080
419,R,166,450,1920,1080
419,R,1318,381,1920,1080
419,R,161,338,1920,1080
419,R,1156,166,1920,1080
420,Y,447,702,1920,1080
420,Y,1409,441,1920,1080
420,Y,713,146,1920,1080
420,Y,865,71,1920,1080
420,R,1077,997,1920,1080
420,R,1357,963,1920,1080
420,R,206,574,1920,1080
420,R,183,527,1920,1080
420,R,166,450,1920,1080
420,R,1316,382,1920,1080
420,R,161,338,1920,1080
420,R,1154,166,1920,1080
421,Y,447,701,1920,1080
421,Y,1409,441,1920,1080
421,Y,1202,205,1920,1080
421,Y,714,146,1920,1080
421,Y,866,71,1920,1080
421,R,1078,996,1920,1080
421,R,1360,962,1920,1080
421,R,202,574,1920,1080
421,R,183,528,1920,1080
421,R,166,449,1920,1080
421,R,1317,382,1920,1080
421,R,161,337,1920,1080
421,R,1152,166,1920,1080
422,Y,446,701,1920,1080
422,Y,1409,441,1920,1080
422,Y,714,146,1920,1080
422,Y,866,71,1920,1080
422,R,1079,996,1920,1080
422,R,1358,961,1920,1080
422,R,204,575,1920,1080
422,R,228,539,1920,1080
422,R,172,528,1920,1080
422,R,166,450,1920,1080
422,R,1317,381,1920,1080
422,R,161,337,1920,1080
422,R,1151,165,1920,1080
423,Y,446,701,1920,1080
423,Y,1409,441,1920,1080
423,Y,1204,202,1920,1080
423,Y,714,146,1920,1080
423,Y,866,71,1920,1080
423,R,1078,996,1920,1080
423,R,1359,962,1920,1080
423,R,203,575,1920,1080
423,R,228,538,1920,1080
423,R,172,527,1920,1080
423,R,167,450,1920,1080
423,R,1317,381,1920,1080
423,R,162,337,1920,1080
423,R,1149,164,1920,1080
424,Y,446,701,1920,1080
424,Y,1410,441,1920,1080
424,Y,1199,213,1920,1080
424,Y,714,146,1920,1080
424,Y,866,71,1920,1080
424,R,1079,996,1920,1080
424,R,1358,962,1920,1080
424,R,204,575,1920,1080
424,R,228,538,1920,1080
424,R,172,527,1920,1080
424,R,167,450,1920,1080
424,R,1317,382,1920,1080
424,R,163,337,1920,1080
424,R,1148,163,1920,1080
425,Y,445,702,1920,1080
425,Y,1410,441,1920,1080
425,Y,715,146,1920,1080
425,Y,866,71,1920,1080
425,R,1079,997,1920,1080
425,R,1359,963,1920,1080
425,R,204,576,1920,1080
425,R,227,537,1920,1080
425,R,173,526,1920,1080
425,R,167,450,1920,1080
425,R,1317,382,1920,1080
425,R,162,337,1920,1080
425,R,1146,163,1920,1080
426,Y,443,702,1920,1080
426,Y,1410,441,1920,1080
426,Y,1192,231,1920,1080
426,Y,1203,204,1920,1080
426,Y,714,146,1920,1080
426,Y,866,71,1920,1080
426,R,1079,996,1920,1080
426,R,1360,962,1920,1080
426,R,202,575,1920,1080
426,R,227,538,1920,1080
426,R,171,529,1920,1080
426,R,166,449,1920,1080
426,R,1317,382,1920,1080
426,R,162,337,1920,1080
426,R,1144,162,1920,1080
427,Y,443,702,1920,1080
427,Y,1410,441,1920,1080
427,Y,1202,205,1920,1080
427,Y,714,146,1920,1080
427,Y,866,71,1920,1080
427,R,1079,997,1920,1080
427,R,1359,964,1920,1080
427,R,202,576,1920,1080
427,R,227,538,1920,1080
427,R,170,528,1920,1080
427,R,142,490,1920,1080
427,R,166,449,1920,1080
427,R,1317,382,1920,1080
427,R,162,337,1920,1080
427,R,1141,162,1920,1080
428,Y,443,702,1920,1080
428,Y,1410,441,1920,1080
428,Y,1191,231,1920,1080
428,Y,714,146,1920,1080
428,Y,866,71,1920,1080
428,R,1079,997,1920,1080
428,R,1360,963,1920,1080
428,R,203,577,1920,1080
428,R,225,540,1920,1080
428,R,168,529,1920,1080
428,R,166,449,1920,1080
428,R,1317,383,1920,1080
428,R,161,338,1920,1080
428,R,1140,161,1920,1080
429,Y,442,702,1920,1080
429,Y,1409,441,1920,1080
429,Y,1190,234,1920,1080
429,Y,1202,205,1920,1080
429,Y,714,146,1920,1080
429,Y,866,71,1920,1080
429,R,1079,996,1920,1080
429,R,1359,964,1920,1080
429,R,205,577,1920,1080
429,R,183,532,1920,1080
429,R,145,492,1920,1080
429,R,166,449,1920,1080
429,R,1317,382,1920,1080
429,R,161,337,1920,1080
429,R,1138,161,1920,1080
430,Y,442,702,1920,1080
430,Y,1409,441,1920,1080
430,Y,713,146,1920,1080
430,Y,865,71,1920,1080
430,R,1078,996,1920,1080
430,R,1359,965,1920,1080
430,R,203,576,1920,1080
430,R,226,536,1920,1080
430,R,168,528,1920,1080
430,R,142,489,1920,1080
430,R,166,449,1920,1080
430,R,1316,382,1920,1080
430,R,160,338,1920,1080
430,R,1136,161,1920,1080
431,Y,442,702,1920,1080
431,Y,1409,441,1920,1080
431,Y,1189,235,1920,1080
431,Y,713,146,1920,1080
431,Y,865,71,1920,1080
431,R,1079,996,1920,1080
431,R,1359,965,1920,1080
431,R,201,576,1920,1080
431,R,223,538,1920,1080
431,R,166,527,1920,1080
431,R,145,493,1920,1080
431,R,166,449,1920,1080
431,R,1316,382,1920,1080
431,R,161,337,1920,1080
431,R,1134,161,1920,1080
432,Y,442,702,1920,1080
432,Y,1410,441,1920,1080
432,Y,713,146,1920,1080
432,Y,866,71,1920,1080
432,R,1078,996,1920,1080
432,R,1359,965,1920,1080
432,R,196,575,1920,1080
432,R,224,537,1920,1080
432,R,166,524,1920,1080
432,R,144,491,1920,1080
432,R,166,448,1920,1080
432,R,1317,382,1920,1080
432,R,160,337,1920,1080
432,R,1133,161,1920,1080
433,Y,441,702,1920,1080
433,Y,1409,441,1920,1080
433,Y,1188,235,1920,1080
433,Y,1204,200,1920,1080
433,Y,713,146,1920,1080
433,Y,865,72,1920,1080
433,R,1079,997,1920,1080
433,R,1358,964,1920,1080
433,R,196,574,1920,1080
433,R,223,537,1920,1080
433,R,166,524,1920,1080
433,R,141,491,1920,1080
433,R,165,450,1920,1080
433,R,1316,383,1920,1080
433,R,160,338,1920,1080
433,R,1131,160,1920,1080
434,Y,440,703,1920,1080
434,Y,1409,441,1920,1080
434,Y,1195,220,1920,1080
434,Y,712,146,1920,1080
434,Y,865,72,1920,1080
434,R,1078,996,1920,1080
434,R,1358,964,1920,1080
434,R,197,575,1920,1080
434,R,217,544,1920,1080
434,R,225,523,1920,1080
434,R,164,521,1920,1080
434,R,140,492,1920,1080
434,R,164,449,1920,1080
434,R,1315,382,1920,1080
434,R,159,338,1920,1080
434,R,1129,160,1920,1080
435,Y,440,703,1920,1080
435,Y,1408,441,1920,1080
435,Y,1188,234,1920,1080
435,Y,712,146,1920,1080
435,Y,864,72,1920,1080
435,R,1078,996,1920,1080
435,R,1357,962,1920,1080
435,R,198,576,1920,1080
435,R,223,535,1920,1080
435,R,165,521,1920,1080
435,R,140,489,1920,1080
435,R,163,448,1920,1080
435,R,1314,382,1920,1080
435,R,158,337,1920,1080
435,R,1127,159,1920,1080
436,Y,440,703,1920,1080
436,Y,1408,441,1920,1080
436,Y,1190,230,1920,1080
436,Y,1200,205,1920,1080
436,Y,711,146,1920,1080
436,Y,864,71,1920,1080
436,R,1078,996,1920,1080
436,R,1357,962,1920,1080
436,R,197,576,1920,1080
436,R,223,535,1920,1080
436,R,167,525,1920,1080
436,R,163,448,1920,1080
436,R,1315,381,1920,1080
436,R,158,337,1920,1080
436,R,1126,159,1920,1080
437,Y,439,703,1920,1080
437,Y,1408,441,1920,1080
437,Y,1194,219,1920,1080
437,Y,711,145,1920,1080
437,Y,864,71,1920,1080
437,R,1078,998,1920,1080
437,R,1357,963,1920,1080
437,R,197,576,1920,1080
437,R,217,551,1920,1080
437,R,228,529,1920,1080
437,R,168,527,1920,1080
437,R,140,489,1920,1080
437,R,163,448,1920,1080
437,R,1314,381,1920,1080
437,R,158,337,1920,1080
437,R,1124,159,1920,1080
438,Y,439,703,1920,1080
438,Y,1408,441,1920,1080
438,Y,1193,220,1920,1080
438,Y,711,146,1920,1080
438,Y,863,72,1920,1080
438,R,1078,998,1920,1080
438,R,1357,964,1920,1080
438,R,196,576,1920,1080
438,R,223,537,1920,1080
438,R,169,524,1920,1080
438,R,138,487,1920,1080
438,R,162,449,1920,1080
438,R,1314,381,1920,1080
438,R,158,337,1920,1080
438,R,1122,160,1920,1080
439,Y,438,703,1920,1080
439,Y,1408,442,1920,1080
439,Y,1199,205,1920,1080
439,Y,710,146,1920,1080
439,Y,862,72,1920,1080
439,R,1078,998,1920,1080
439,R,1358,966,1920,1080
439,R,195,577,1920,1080
439,R,221,538,1920,1080
439,R,163,522,1920,1080
439,R,162,448,1920,1080
439,R,1314,382,1920,1080
439,R,157,337,1920,1080
439,R,1121,160,1920,1080
440,Y,437,704,1920,1080
440,Y,1407,442,1920,1080
440,Y,1193,220,1920,1080
440,Y,710,146,1920,1080
440,Y,862,72,1920,1080
440,R,1077,998,1920,1080
440,R,1358,966,1920,1080
440,R,195,577,1920,1080
440,R,218,542,1920,1080
440,R,160,522,1920,1080
440,R,161,449,1920,1080
440,R,1313,383,1920,1080
440,R,156,338,1920,1080
440,R,1119,161,1920,1080
441,Y,437,704,1920,1080
441,Y,1407,442,1920,1080
441,Y,1191,222,1920,1080
441,Y,709,146,1920,1080
441,Y,862,72,1920,1080
441,R,1077,998,1920,1080
441,R,1358,967,1920,1080
441,R,194,580,1920,1080
441,R,218,539,1920,1080
441,R,158,523,1920,1080
441,R,137,489,1920,1080
441,R,160,449,1920,1080
441,R,1313,383,1920,1080
441,R,156,338,1920,1080
441,R,1118,161,1920,1080
442,Y,436,703,1920,1080
442,Y,1406,441,1920,1080
442,Y,1185,236,1920,1080
442,Y,1201,200,1920,1080
442,Y,709,145,1920,1080
442,Y,862,72,1920,1080
442,R,1077,998,1920,1080
442,R,1358,967,1920,1080
442,R,196,580,1920,1080
442,R,218,540,1920,1080
442,R,158,521,1920,1080
442,R,159,449,1920,1080
442,R,1313,382,1920,1080
442,R,155,337,1920,1080
442,R,1117,162,1920,1080
443,Y,435,703,1920,1080
443,Y,1406,441,1920,1080
443,Y,1185,236,1920,1080
443,Y,1201,200,1920,1080
443,Y,709,145,1920,1080
443,Y,863,72,1920,1080
443,R,1077,997,1920,1080
443,R,1357,966,1920,1080
443,R,196,578,1920,1080
443,R,218,539,1920,1080
443,R,155,517,1920,1080
443,R,160,448,1920,1080
443,R,1314,381,1920,1080
443,R,155,337,1920,1080
443,R,1116,162,1920,1080
444,Y,435,703,1920,1080
444,Y,1406,441,1920,1080
444,Y,1184,236,1920,1080
444,Y,1200,201,1920,1080
444,Y,709,145,1920,1080
444,Y,862,72,1920,1080
444,R,1076,997,1920,1080
444,R,1357,966,1920,1080
444,R,194,577,1920,1080
444,R,216,539,1920,1080
444,R,155,516,1920,1080
444,R,159,448,1920,1080
444,R,1313,381,1920,1080
444,R,154,337,1920,1080
444,R,1116,163,1920,1080
445,Y,434,702,1920,1080
445,Y,1405,441,1920,1080
445,Y,1182,239,1920,1080
445,Y,1196,209,1920,1080
445,Y,708,145,1920,1080
445,Y,861,71,1920,1080
445,R,1076,997,1920,1080
445,R,1356,965,1920,1080
445,R,193,578,1920,1080
445,R,217,538,1920,1080
445,R,156,518,1920,1080
445,R,159,448,1920,1080
445,R,1312,381,1920,1080
445,R,154,337,1920,1080
445,R,1115,163,1920,1080
446,Y,434,702,1920,1080
446,Y,1405,441,1920,1080
446,Y,1182,239,1920,1080
446,Y,1196,208,1920,1080
446,Y,707,145,1920,1080
446,Y,860,71,1920,1080
446,R,1076,996,1920,1080
446,R,1355,963,1920,1080
446,R,192,577,1920,1080
446,R,217,539,1920,1080
446,R,157,521,1920,1080
446,R,135,491,1920,1080
446,R,158,448,1920,1080
446,R,1312,381,1920,1080
446,R,153,337,1920,1080
446,R,1115,163,1920,1080
447,Y,434,702,1920,1080
447,Y,1405,441,1920,1080
447,Y,1182,236,1920,1080
447,Y,1198,202,1920,1080
447,Y,707,144,1920,1080
447,Y,860,71,1920,1080
447,R,1076,996,1920,1080
447,R,1355,965,1920,1080
447,R,194,578,1920,1080
447,R,217,539,1920,1080
447,R,157,522,1920,1080
447,R,158,448,1920,1080
447,R,1312,381,1920,1080
447,R,153,338,1920,1080
447,R,1115,164,1920,1080
448,Y,434,702,1920,1080
448,Y,1405,441,1920,1080
448,Y,1182,238,1920,1080
448,Y,1196,205,1920,1080
448,Y,707,144,1920,1080
448,Y,860,71,1920,1080
448,R,1077,996,1920,1080
448,R,1357,964,1920,1080
448,R,195,579,1920,1080
448,R,216,538,1920,1080
448,R,160,523,1920,1080
448,R,157,448,1920,1080
448,R,1313,381,1920,1080
448,R,152,338,1920,1080
448,R,1115,164,1920,1080
449,Y,434,702,1920,1080
449,Y,1405,441,1920,1080
449,Y,1182,236,1920,1080
449,Y,1199,201,1920,1080
449,Y,708,144,1920,1080
449,Y,861,71,1920,1080
449,R,1077,996,1920,1080
449,R,1357,963,1920,1080
449,R,193,578,1920,1080
449,R,216,540,1920,1080
449,R,162,525,1920,1080
449,R,156,450,1920,1080
449,R,1314,381,1920,1080
449,R,153,337,1920,1080
449,R,1116,165,1920,1080
450,Y,435,702,1920,1080
450,Y,1405,441,1920,1080
450,Y,1184,234,1920,1080
450,Y,707,143,1920,1080
450,Y,860,71,1920,1080
450,R,1077,999,1920,1080
450,R,1359,965,1920,1080
450,R,212,550,1920,1080
450,R,157,518,1920,1080
450,R,154,449,1920,1080
450,R,1313,382,1920,1080
450,R,153,337,1920,1080
450,R,1116,165,1920,1080
451,Y,434,701,1920,1080
451,Y,1404,440,1920,1080
451,Y,1186,230,1920,1080
451,Y,707,143,1920,1080
451,Y,859,71,1920,1080
451,R,1076,999,1920,1080
451,R,1358,966,1920,1080
451,R,211,550,1920,1080
451,R,153,514,1920,1080
451,R,155,449,1920,1080
451,R,1313,382,1920,1080
451,R,152,337,1920,1080
451,R,1116,166,1920,1080
452,Y,434,701,1920,1080
452,Y,1404,440,1920,1080
452,Y,1185,229,1920,1080
452,Y,1197,201,1920,1080
452,Y,707,143,1920,1080
452,Y,859,71,1920,1080
452,R,1076,999,1920,1080
452,R,1359,965,1920,1080
452,R,169,551,1920,1080
452,R,209,552,1920,1080
452,R,152,514,1920,1080
452,R,153,448,1920,1080
452,R,1312,382,1920,1080
452,R,151,337,1920,1080
452,R,1116,166,1920,1080
453,Y,433,701,1920,1080
453,Y,1403,440,1920,1080
453,Y,1197,201,1920,1080
453,Y,707,142,1920,1080
453,Y,859,71,1920,1080
453,R,1076,998,1920,1080
453,R,1359,965,1920,1080
453,R,214,538,1920,1080
453,R,163,532,1920,1080
453,R,153,448,1920,1080
453,R,1312,381,1920,1080
453,R,152,336,1920,1080
453,R,1116,166,1920,1080
454,Y,433,701,1920,1080
454,Y,1403,440,1920,1080
454,Y,1182,233,1920,1080
454,Y,1197,200,1920,1080
454,Y,707,142,1920,1080
454,Y,859,71,1920,1080
454,R,1076,998,1920,1080
454,R,1359,965,1920,1080
454,R,213,538,1920,1080
454,R,162,534,1920,1080
454,R,133,489,1920,1080
454,R,153,447,1920,1080
454,R,1312,381,1920,1080
454,R,151,336,1920,1080
454,R,1117,165,1920,1080
455,Y,433,701,1920,1080
455,Y,1404,440,1920,1080
455,Y,1182,234,1920,1080
455,Y,1197,200,1920,1080
455,Y,707,142,1920,1080
455,Y,858,71,1920,1080
455,R,1077,998,1920,1080
455,R,1359,966,1920,1080
455,R,213,539,1920,1080
455,R,161,533,1920,1080
455,R,153,447,1920,1080
455,R,1311,381,1920,1080
455,R,152,336,1920,1080
455,R,1118,164,1920,1080
456,Y,432,701,1920,1080
456,Y,1403,440,1920,1080
456,Y,1179,239,1920,1080
456,Y,707,142,1920,1080
456,Y,858,71,1920,1080
456,R,1077,999,1920,1080
456,R,1358,966,1920,1080
456,R,187,575,1920,1080
456,R,213,537,1920,1080
456,R,154,520,1920,1080
456,R,153,447,1920,1080
456,R,1311,381,1920,1080
456,R,151,336,1920,1080
456,R,1118,165,1920,1080
457,Y,432,701,1920,1080
457,Y,1403,440,1920,1080
457,Y,1178,239,1920,1080
457,Y,708,142,1920,1080
457,Y,857,71,1920,1080
457,R,1076,1000,1920,1080
457,R,1358,966,1920,1080
457,R,187,576,1920,1080
457,R,212,537,1920,1080
457,R,153,521,1920,1080
457,R,151,448,1920,1080
457,R,1312,381,1920,1080
457,R,150,336,1920,1080
457,R,1119,165,1920,1080
458,Y,432,701,1920,1080
458,Y,1402,440,1920,1080
458,Y,708,143,1920,1080
458,Y,857,71,1920,1080
458,R,1075,999,1920,1080
458,R,1357,966,1920,1080
458,R,187,576,1920,1080
458,R,211,538,1920,1080
458,R,153,519,1920,1080
458,R,151,448,1920,1080
458,R,1312,380,1920,1080
458,R,149,336,1920,1080
458,R,1119,165,1920,1080
459,Y,431,701,1920,1080
459,Y,1402,440,1920,1080
459,Y,1178,239,1920,1080
459,Y,1196,201,1920,1080
459,Y,708,143,1920,1080
459,Y,857,71,1920,1080
459,R,1075,999,1920,1080
459,R,1357,967,1920,1080
459,R,186,576,1920,1080
459,R,209,538,1920,1080
459,R,153,519,1920,1080
459,R,151,447,1920,1080
459,R,1311,381,1920,1080
459,R,149,336,1920,1080
459,R,1118,165,1920,1080
460,Y,432,701,1920,1080
460,Y,1401,440,1920,1080
460,Y,1178,238,1920,1080
460,Y,708,143,1920,1080
460,Y,855,72,1920,1080
460,R,1074,999,1920,1080
460,R,1355,966,1920,1080
460,R,185,576,1920,1080
460,R,209,538,1920,1080
460,R,150,520,1920,1080
460,R,151,448,1920,1080
460,R,1311,381,1920,1080
460,R,148,336,1920,1080
460,R,1118,166,1920,1080
461,Y,432,702,1920,1080
461,Y,1402,440,1920,1080
461,Y,1179,235,1920,1080
461,Y,708,144,1920,1080
461,Y,856,71,1920,1080
461,R,1075,999,1920,1080
461,R,1355,965,1920,1080
461,R,188,578,1920,1080
461,R,210,538,1920,1080
461,R,149,520,1920,1080
461,R,130,491,1920,1080
461,R,151,448,1920,1080
461,R,1311,381,1920,1080
461,R,148,336,1920,1080
461,R,1117,167,1920,1080
462,Y,432,702,1920,1080
462,Y,1402,439,1920,1080
462,Y,1178,238,1920,1080
462,Y,1195,200,1920,1080
462,Y,709,144,1920,1080
462,Y,856,71,1920,1080
462,R,1074,999,1920,1080
462,R,1355,967,1920,1080
462,R,188,577,1920,1080
462,R,210,538,1920,1080
462,R,152,517,1920,1080
462,R,151,448,1920,1080
462,R,1312,381,1920,1080
462,R,147,336,1920,1080
462,R,1117,167,1920,1080
463,Y,432,702,1920,1080
463,Y,1401,439,1920,1080
463,Y,1178,235,1920,1080
463,Y,1195,199,1920,1080
463,Y,710,144,1920,1080
463,Y,856,71,1920,1080
463,R,1074,998,1920,1080
463,R,1355,966,1920,1080
463,R,186,576,1920,1080
463,R,210,537,1920,1080
463,R,149,518,1920,1080
463,R,151,448,1920,1080
463,R,1311,380,1920,1080
463,R,147,336,1920,1080
463,R,746,262,1920,1080
463,R,1117,167,1920,1080
464,Y,433,702,1920,1080
464,Y,1401,439,1920,1080
464,Y,1185,219,1920,1080
464,Y,710,145,1920,1080
464,Y,855,71,1920,1080
464,R,1075,1001,1920,1080
464,R,1357,967,1920,1080
464,R,187,578,1920,1080
464,R,163,525,1920,1080
464,R,150,448,1920,1080
464,R,1310,380,1920,1080
464,R,147,335,1920,1080
464,R,1116,167,1920,1080
465,Y,432,703,1920,1080
465,Y,1400,439,1920,1080
465,Y,1176,237,1920,1080
465,Y,1194,199,1920,1080
465,Y,711,145,1920,1080
465,Y,855,71,1920,1080
465,R,1074,998,1920,1080
465,R,1357,967,1920,1080
465,R,185,576,1920,1080
465,R,209,537,1920,1080
465,R,150,521,1920,1080
465,R,150,448,1920,1080
465,R,1310,380,1920,1080
465,R,147,336,1920,1080
465,R,1116,167,1920,1080
466,Y,433,703,1920,1080
466,Y,1400,439,1920,1080
466,Y,1179,233,1920,1080
466,Y,1194,199,1920,1080
466,Y,711,145,1920,1080
466,Y,855,71,1920,1080
466,R,1074,998,1920,1080
466,R,1356,967,1920,1080
466,R,185,576,1920,1080
466,R,209,536,1920,1080
466,R,152,523,1920,1080
466,R,151,448,1920,1080
